#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879F
#Date Time: 2025-09-29 17:56:47.344
#Sample rate: 1.14943e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 10 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.003148148868581375,-0.00900943925256161,-2.041465910838244
-0.003147278868581375,-0.0103524920346241,-2.026748269508302
-0.003146408868581375,-0.01001672883910905,-2.023068859175809
-0.003145538868581375,-0.009680965643593236,-2.034107090173265
-0.003144668868581375,-0.007666386470499118,-2.019389448843327
-0.003143798868581375,-0.01169554481668613,-2.01938944884332
-0.003142928868581375,-0.01102401842565664,-2.015710038510834
-0.003142058868581375,-0.009680965643593694,-2.019389448843318
-0.003141188868581375,-0.009009439252561762,-2.008351217845862
-0.003140318868581375,-0.008673676057045642,-2.012030628178344
-0.003139448868581375,-0.01068825523014053,-1.997312986848394
-0.003138578868581375,-0.00934520244807727,-2.000992397180881
-0.003137708868581375,-0.0100167288391089,-2.008351217845857
-0.003136838868581375,-0.00934520244807727,-2.000992397180881
-0.003135968868581375,-0.009680965643593083,-1.997312986848394
-0.003135098868581375,-0.009680965643593083,-1.986274755850931
-0.003134228868581375,-0.008002149666014015,-1.986274755850931
-0.003133358868581375,-0.0100167288391089,-1.97155711452098
-0.003132488868581374,-0.009009439252561457,-1.964198293856005
-0.003131618868581374,-0.009009439252561457,-1.964198293856005
-0.003130748868581374,-0.0086736760570461,-1.964198293856003
-0.003129878868581375,-0.009680965643592167,-1.96051888352352
-0.003129008868581375,-0.0086736760570461,-1.953160062858545
-0.003128138868581375,-0.009680965643592625,-1.953160062858541
-0.003127268868581375,-0.009680965643593083,-1.953160062858541
-0.003126398868581375,-0.009009439252561762,-1.94580124219357
-0.003125528868581375,-0.009680965643592778,-1.94212183186108
-0.003124658868581375,-0.0086736760570461,-1.931083600863621
-0.003123788868581375,-0.009680965643592625,-1.938442421528587
-0.003122918868581375,-0.009345202448077423,-1.923724780198647
-0.003122048868581375,-0.00900943925256161,-1.920045369866154
-0.003121178868581375,-0.008002149666014473,-1.91268654920118
-0.003120308868581375,-0.01035249203462364,-1.909007138868691
-0.003119438868581375,-0.00934520244807727,-1.912686549201177
-0.003118568868581375,-0.008673676057045642,-1.894289497538738
-0.003117698868581375,-0.007666386470498202,-1.905327728536202
-0.003116828868581375,-0.00934520244807727,-1.890610087206251
-0.003115958868581375,-0.007666386470498202,-1.886930676873763
